#id: 1502934799
#name: H.sapiens - Whole organism (Integrated)
#score: 25.3
#description: integrated dataset: weighted average of all H.sapiens WHOLE_ORGANISM, Interaction consistency score: 25.3, Coverage: 99
#organ: WHOLE_ORGANISM
#integrated: true
#coverage: 99
#publication_year: 2021
#filename: 9606-WHOLE_ORGANISM-integrated.txt
#
#internal_id	string_external_id	abundance
4446044	9606.ENSP00000376352	10.7
4438555	9606.ENSP00000310042	10.7
4434930	9606.ENSP00000261708	10.7
4438154	9606.ENSP00000305699	10.7
4439165	9606.ENSP00000317992	10.7
4438934	9606.ENSP00000314499	10.7
4443329	9606.ENSP00000358496	10.7
4443253	9606.ENSP00000358072	10.7
4446911	9606.ENSP00000382274	10.7
4448925	9606.ENSP00000417686	10.7
4444574	9606.ENSP00000364639	10.7
4444859	9606.ENSP00000366474	10.7
4434911	9606.ENSP00000261600	10.7
4436844	9606.ENSP00000290216	10.6
4449976	9606.ENSP00000441126	10.6
4451847	9606.ENSP00000484398	10.6
4446359	9606.ENSP00000378426	10.6
4448748	9606.ENSP00000414851	10.6
4443507	9606.ENSP00000359364	10.6
4449035	9606.ENSP00000419378	10.6
4436477	9606.ENSP00000282272	10.6
4440216	9606.ENSP00000330898	10.6
4440850	9606.ENSP00000338173	10.6
4446710	9606.ENSP00000380781	10.6
4445588	9606.ENSP00000371133	10.6
4449749	9606.ENSP00000435460	10.6
4439890	9606.ENSP00000326981	10.6
4434701	9606.ENSP00000259400	10.6
4443122	9606.ENSP00000357552	10.6
4432799	9606.ENSP00000203630	10.6
4435684	9606.ENSP00000266070	10.6
4439033	9606.ENSP00000316007	10.6
4437866	9606.ENSP00000302564	10.6
4437972	9606.ENSP00000303525	10.5
4435001	9606.ENSP00000262067	10.5
4448318	9606.ENSP00000404296	10.5
4432842	9606.ENSP00000211076	10.5
4444911	9606.ENSP00000366863	10.5
4436312	9606.ENSP00000278840	10.5
4435113	9606.ENSP00000262623	10.5
4436246	9606.ENSP00000276914	10.5
4448052	9606.ENSP00000398880	10.5
4447848	9606.ENSP00000394394	10.5
4435296	9606.ENSP00000263681	10.5
4436156	9606.ENSP00000274712	10.5
4438389	9606.ENSP00000308179	10.5
4447393	9606.ENSP00000386543	10.5
4436926	9606.ENSP00000291634	10.5
4438778	9606.ENSP00000312367	10.5
4443875	9606.ENSP00000361151	10.5
4434734	9606.ENSP00000259895	10.5
4448673	9606.ENSP00000413035	10.5
4439206	9606.ENSP00000318480	10.5
4447487	9606.ENSP00000387261	10.5
4436736	9606.ENSP00000287667	10.4
4445177	9606.ENSP00000368517	10.4
4436789	9606.ENSP00000288937	10.4
4447891	9606.ENSP00000395473	10.4
4442808	9606.ENSP00000356070	10.4
4438898	9606.ENSP00000313950	10.4
4434893	9606.ENSP00000261517	10.4
4438107	9606.ENSP00000305193	10.4
4446534	9606.ENSP00000379643	10.4
4440310	9606.ENSP00000331902	10.4
4443689	9606.ENSP00000360217	10.4
4449799	9606.ENSP00000436812	10.4
4451207	9606.ENSP00000477502	10.4
4439970	9606.ENSP00000328004	10.4
4434906	9606.ENSP00000261590	10.4
4445818	9606.ENSP00000373657	10.3
4433549	9606.ENSP00000231790	10.3
4448719	9606.ENSP00000414147	10.3
4434488	9606.ENSP00000256460	10.3
4434026	9606.ENSP00000247668	10.3
4441069	9606.ENSP00000340672	10.3
4433824	9606.ENSP00000242576	10.3
4449924	9606.ENSP00000439937	10.3
4437494	9606.ENSP00000298492	10.3
4438276	9606.ENSP00000306997	10.3
4444352	9606.ENSP00000363384	10.3
4444857	9606.ENSP00000366460	10.3
4443718	9606.ENSP00000360329	10.3
4447287	9606.ENSP00000385905	10.3
4442968	9606.ENSP00000356814	10.3
4447096	9606.ENSP00000384262	10.2
4446382	9606.ENSP00000378624	10.2
4442741	9606.ENSP00000355751	10.2
4434139	9606.ENSP00000250617	10.2
4440918	9606.ENSP00000339030	10.2
4444341	9606.ENSP00000363322	10.2
4447425	9606.ENSP00000386788	10.2
4441807	9606.ENSP00000348168	10.2
4436211	9606.ENSP00000276201	10.2
4432795	9606.ENSP00000203001	10.2
4450021	9606.ENSP00000442068	10.2
4447445	9606.ENSP00000386911	10.2
4439746	9606.ENSP00000325239	10.2
4448490	9606.ENSP00000408576	10.1
4443038	9606.ENSP00000357087	10.1
4444634	9606.ENSP00000364986	10.1
4448245	9606.ENSP00000402756	10.1
4448377	9606.ENSP00000405738	10.1
4444099	9606.ENSP00000362153	10.1
4445403	9606.ENSP00000369862	10.1
4434653	9606.ENSP00000258772	10.1
4442554	9606.ENSP00000354848	10.1
4445586	9606.ENSP00000371117	10.1
4447091	9606.ENSP00000384214	10.1
4447964	9606.ENSP00000397103	10.1
4439809	9606.ENSP00000325958	10.1
4433504	9606.ENSP00000230461	10.1
4435268	9606.ENSP00000263519	10.1
4432656	9606.ENSP00000080059	10.1
4446125	9606.ENSP00000376924	10.1
4436125	9606.ENSP00000274311	10.1
4439156	9606.ENSP00000317872	10.1
4450965	9606.ENSP00000470560	10.1
4448282	9606.ENSP00000403645	10.1
4433667	9606.ENSP00000236826	10.1
4450321	9606.ENSP00000450731	10.1
4446427	9606.ENSP00000378965	10.1
4434332	9606.ENSP00000253925	10.0
4449835	9606.ENSP00000437803	10.0
4436970	9606.ENSP00000292476	10.0
4447184	9606.ENSP00000384952	10.0
4438173	9606.ENSP00000305918	10.0
4445584	9606.ENSP00000371101	10.0
4444693	9606.ENSP00000365401	9.99
4440002	9606.ENSP00000328251	9.98
4439017	9606.ENSP00000315700	9.98
4446256	9606.ENSP00000377814	9.97
4442007	9606.ENSP00000350071	9.96
4438797	9606.ENSP00000312599	9.96
4437519	9606.ENSP00000298767	9.96
4439202	9606.ENSP00000318406	9.96
4441694	9606.ENSP00000347184	9.95
4442902	9606.ENSP00000356480	9.95
4450451	9606.ENSP00000454229	9.94
4444301	9606.ENSP00000363092	9.94
4448880	9606.ENSP00000417222	9.93
4436412	9606.ENSP00000281141	9.92
4433471	9606.ENSP00000229416	9.92
4446177	9606.ENSP00000377303	9.92
4448624	9606.ENSP00000411822	9.91
4432744	9606.ENSP00000185206	9.91
4450028	9606.ENSP00000442308	9.91
4443561	9606.ENSP00000359552	9.91
4444093	9606.ENSP00000362135	9.9
4439134	9606.ENSP00000317473	9.9
4443673	9606.ENSP00000360162	9.89
4433223	9606.ENSP00000222374	9.89
4451646	9606.ENSP00000482228	9.88
4443911	9606.ENSP00000361359	9.88
4440965	9606.ENSP00000339532	9.88
4441146	9606.ENSP00000341360	9.87
4438327	9606.ENSP00000307508	9.87
4437310	9606.ENSP00000296585	9.85
4442766	9606.ENSP00000355899	9.85
4438500	9606.ENSP00000309432	9.85
4444011	9606.ENSP00000361818	9.84
4445198	9606.ENSP00000368678	9.84
4435766	9606.ENSP00000267436	9.84
4446105	9606.ENSP00000376807	9.84
4445882	9606.ENSP00000374399	9.84
4436204	9606.ENSP00000276066	9.83
4439448	9606.ENSP00000321449	9.83
4437169	9606.ENSP00000295633	9.83
4438741	9606.ENSP00000311997	9.83
4450604	9606.ENSP00000458762	9.83
4450648	9606.ENSP00000461388	9.82
4451078	9606.ENSP00000473565	9.82
4445453	9606.ENSP00000370193	9.82
4450351	9606.ENSP00000451261	9.82
4441458	9606.ENSP00000344816	9.8
4443171	9606.ENSP00000357740	9.8
4451528	9606.ENSP00000480824	9.79
4444036	9606.ENSP00000361923	9.79
4433803	9606.ENSP00000241502	9.79
4434125	9606.ENSP00000250244	9.77
4449065	9606.ENSP00000419751	9.77
4436418	9606.ENSP00000281172	9.77
4434807	9606.ENSP00000260818	9.77
4441040	9606.ENSP00000340427	9.77
4444632	9606.ENSP00000364979	9.77
4446934	9606.ENSP00000382518	9.77
4449524	9606.ENSP00000429900	9.75
4433040	9606.ENSP00000218068	9.75
4438229	9606.ENSP00000306512	9.73
4434061	9606.ENSP00000248572	9.73
4445284	9606.ENSP00000369213	9.73
4436849	9606.ENSP00000290277	9.73
4439839	9606.ENSP00000326305	9.73
4434926	9606.ENSP00000261692	9.72
4448306	9606.ENSP00000404123	9.72
4448820	9606.ENSP00000416249	9.72
4439774	9606.ENSP00000325562	9.72
4445524	9606.ENSP00000370695	9.72
4447600	9606.ENSP00000389277	9.7
4443997	9606.ENSP00000361765	9.7
4433209	9606.ENSP00000222219	9.7
4446248	9606.ENSP00000377789	9.68
4447059	9606.ENSP00000383973	9.68
4446907	9606.ENSP00000382239	9.67
4434277	9606.ENSP00000253048	9.66
4445330	9606.ENSP00000369465	9.65
4446595	9606.ENSP00000380019	9.65
4445564	9606.ENSP00000370966	9.65
4448504	9606.ENSP00000409126	9.65
4449717	9606.ENSP00000434614	9.64
4451413	9606.ENSP00000479669	9.64
4439559	9606.ENSP00000322837	9.63
4443331	9606.ENSP00000358501	9.63
4449634	9606.ENSP00000432568	9.62
4444436	9606.ENSP00000363822	9.61
4434853	9606.ENSP00000261308	9.61
4445083	9606.ENSP00000367851	9.61
4436815	9606.ENSP00000289473	9.61
4433308	9606.ENSP00000225298	9.6
4443851	9606.ENSP00000361032	9.59
4448958	9606.ENSP00000418287	9.59
4447381	9606.ENSP00000386456	9.59
4433116	9606.ENSP00000220496	9.58
4439157	9606.ENSP00000317891	9.58
4432576	9606.ENSP00000007722	9.56
4444795	9606.ENSP00000366098	9.56
4449867	9606.ENSP00000438455	9.56
4434124	9606.ENSP00000250237	9.56
4437986	9606.ENSP00000303709	9.55
4444114	9606.ENSP00000362208	9.55
4438667	9606.ENSP00000311224	9.53
4445803	9606.ENSP00000373565	9.53
4450496	9606.ENSP00000455215	9.53
4447512	9606.ENSP00000387536	9.51
4442906	9606.ENSP00000356515	9.51
4435944	9606.ENSP00000270502	9.51
4448696	9606.ENSP00000413572	9.5
4451309	9606.ENSP00000478568	9.5
4451111	9606.ENSP00000474823	9.49
4435970	9606.ENSP00000271234	9.48
4443912	9606.ENSP00000361363	9.47
4437547	9606.ENSP00000299192	9.47
4442183	9606.ENSP00000351742	9.47
4441335	9606.ENSP00000343435	9.46
4433751	9606.ENSP00000239666	9.45
4441764	9606.ENSP00000347823	9.44
4437942	9606.ENSP00000303208	9.44
4449971	9606.ENSP00000441000	9.43
4439167	9606.ENSP00000318016	9.43
4446106	9606.ENSP00000376808	9.43
4438422	9606.ENSP00000308546	9.43
4433581	9606.ENSP00000233154	9.42
4447798	9606.ENSP00000393417	9.41
4447357	9606.ENSP00000386289	9.41
4447374	9606.ENSP00000386433	9.41
4443104	9606.ENSP00000357448	9.4
4445755	9606.ENSP00000372955	9.4
4446299	9606.ENSP00000378161	9.4
4438308	9606.ENSP00000307265	9.39
4437980	9606.ENSP00000303580	9.39
4450295	9606.ENSP00000449795	9.39
4435218	9606.ENSP00000263228	9.38
4447942	9606.ENSP00000396722	9.38
4436082	9606.ENSP00000273541	9.37
4440878	9606.ENSP00000338562	9.35
4445717	9606.ENSP00000372191	9.35
4443878	9606.ENSP00000361162	9.34
4433714	9606.ENSP00000238651	9.34
4442371	9606.ENSP00000353549	9.34
4444774	9606.ENSP00000365926	9.34
4435560	9606.ENSP00000265107	9.33
4448435	9606.ENSP00000406933	9.31
4446407	9606.ENSP00000378830	9.31
4443546	9606.ENSP00000359507	9.31
4448827	9606.ENSP00000416387	9.31
4436959	9606.ENSP00000292363	9.3
4447171	9606.ENSP00000384867	9.3
4447577	9606.ENSP00000388940	9.3
4443885	9606.ENSP00000361202	9.3
4449384	9606.ENSP00000427108	9.29
4444953	9606.ENSP00000367064	9.29
4446056	9606.ENSP00000376423	9.29
4442397	9606.ENSP00000353785	9.27
4438774	9606.ENSP00000312311	9.27
4441455	9606.ENSP00000344786	9.27
4435956	9606.ENSP00000270645	9.26
4441178	9606.ENSP00000341737	9.26
4433273	9606.ENSP00000223208	9.26
4437988	9606.ENSP00000303758	9.25
4444397	9606.ENSP00000363591	9.25
4442182	9606.ENSP00000351740	9.24
4434543	9606.ENSP00000257347	9.24
4446356	9606.ENSP00000378414	9.23
4436397	9606.ENSP00000280800	9.22
4438888	9606.ENSP00000313854	9.22
4446587	9606.ENSP00000379931	9.22
4432943	9606.ENSP00000216277	9.22
4439688	9606.ENSP00000324463	9.21
4432553	9606.ENSP00000003100	9.21
4436419	9606.ENSP00000281182	9.21
4438712	9606.ENSP00000311665	9.2
4448486	9606.ENSP00000408429	9.19
4451899	9606.ENSP00000484903	9.18
4448990	9606.ENSP00000418803	9.17
4445424	9606.ENSP00000369981	9.17
4444459	9606.ENSP00000363973	9.17
4445162	9606.ENSP00000368414	9.17
4447502	9606.ENSP00000387362	9.17
4451496	9606.ENSP00000480499	9.16
4446593	9606.ENSP00000379999	9.16
4433832	9606.ENSP00000242786	9.16
4448916	9606.ENSP00000417610	9.15
4436440	9606.ENSP00000281701	9.15
4438964	9606.ENSP00000315013	9.15
4443981	9606.ENSP00000361705	9.15
4439932	9606.ENSP00000327533	9.14
4443990	9606.ENSP00000361731	9.14
4445704	9606.ENSP00000372023	9.14
4435585	9606.ENSP00000265339	9.13
4449618	9606.ENSP00000432119	9.13
4445931	9606.ENSP00000375428	9.13
4440176	9606.ENSP00000330361	9.12
4449555	9606.ENSP00000430684	9.12
4448717	9606.ENSP00000414068	9.12
4435615	9606.ENSP00000265562	9.12
4433960	9606.ENSP00000246006	9.1
4449064	9606.ENSP00000419740	9.1
4447666	9606.ENSP00000390651	9.1
4447065	9606.ENSP00000384018	9.09
4442283	9606.ENSP00000352678	9.09
4441740	9606.ENSP00000347648	9.09
4447796	9606.ENSP00000393379	9.09
4443900	9606.ENSP00000361287	9.09
4442103	9606.ENSP00000351100	9.07
4450074	9606.ENSP00000443204	9.07
4444303	9606.ENSP00000363117	9.07
4440840	9606.ENSP00000338019	9.07
4448074	9606.ENSP00000399511	9.06
4450259	9606.ENSP00000448517	9.06
4433298	9606.ENSP00000224652	9.06
4442730	9606.ENSP00000355672	9.05
4434167	9606.ENSP00000251337	9.05
4442590	9606.ENSP00000355013	9.05
4448061	9606.ENSP00000399229	9.04
4445822	9606.ENSP00000373696	9.04
4445932	9606.ENSP00000375429	9.03
4433186	9606.ENSP00000221859	9.03
4445339	9606.ENSP00000369545	9.03
4437217	9606.ENSP00000295987	9.03
4435219	9606.ENSP00000263233	9.02
4437656	9606.ENSP00000300231	9.01
4443137	9606.ENSP00000357622	9.01
4442573	9606.ENSP00000354920	9.01
4444142	9606.ENSP00000362340	9.0
4436467	9606.ENSP00000282074	8.99
4439958	9606.ENSP00000327832	8.99
4436344	9606.ENSP00000279281	8.98
4443742	9606.ENSP00000360483	8.98
4433122	9606.ENSP00000220592	8.98
4435561	9606.ENSP00000265113	8.97
4434367	9606.ENSP00000254616	8.97
4447391	9606.ENSP00000386538	8.96
4450953	9606.ENSP00000470262	8.94
4433539	9606.ENSP00000231509	8.94
4437174	9606.ENSP00000295682	8.94
4449136	9606.ENSP00000420682	8.94
4451250	9606.ENSP00000477868	8.94
4444021	9606.ENSP00000361860	8.93
4438733	9606.ENSP00000311857	8.93
4433662	9606.ENSP00000236192	8.92
4450635	9606.ENSP00000460823	8.92
4438749	9606.ENSP00000312081	8.91
4433544	9606.ENSP00000231668	8.91
4442536	9606.ENSP00000354762	8.9
4436187	9606.ENSP00000275517	8.9
4432831	9606.ENSP00000209718	8.87
4444586	9606.ENSP00000364700	8.87
4434604	9606.ENSP00000258149	8.87
4442262	9606.ENSP00000352536	8.85
4450089	9606.ENSP00000443631	8.85
4451773	9606.ENSP00000483453	8.84
4438559	9606.ENSP00000310111	8.84
4440757	9606.ENSP00000337053	8.83
4442210	9606.ENSP00000352069	8.82
4442892	9606.ENSP00000356436	8.82
4447051	9606.ENSP00000383911	8.81
4442124	9606.ENSP00000351250	8.81
4443887	9606.ENSP00000361207	8.8
4432708	9606.ENSP00000170150	8.8
4440209	9606.ENSP00000330787	8.8
4444129	9606.ENSP00000362298	8.8
4436146	9606.ENSP00000274569	8.79
4436793	9606.ENSP00000289004	8.79
4447398	9606.ENSP00000386597	8.79
4441090	9606.ENSP00000340900	8.77
4446724	9606.ENSP00000380877	8.77
4435605	9606.ENSP00000265433	8.77
4444708	9606.ENSP00000365477	8.77
4442196	9606.ENSP00000351884	8.77
4443558	9606.ENSP00000359546	8.77
4447566	9606.ENSP00000388731	8.76
4434057	9606.ENSP00000248444	8.76
4440929	9606.ENSP00000339161	8.75
4450346	9606.ENSP00000451188	8.74
4446748	9606.ENSP00000381009	8.73
4445493	9606.ENSP00000370460	8.73
4434298	9606.ENSP00000253329	8.73
4434401	9606.ENSP00000254976	8.72
4434383	9606.ENSP00000254770	8.72
4442305	9606.ENSP00000352956	8.72
4449286	9606.ENSP00000424328	8.72
4435244	9606.ENSP00000263360	8.71
4448527	9606.ENSP00000409832	8.71
4432887	9606.ENSP00000215904	8.71
4442915	9606.ENSP00000356548	8.71
4441143	9606.ENSP00000341344	8.7
4443614	9606.ENSP00000359799	8.7
4434772	9606.ENSP00000260361	8.7
4435272	9606.ENSP00000263574	8.69
4433653	9606.ENSP00000235521	8.69
4434533	9606.ENSP00000257192	8.69
4434374	9606.ENSP00000254663	8.69
4442542	9606.ENSP00000354782	8.68
4444407	9606.ENSP00000363642	8.67
4433034	9606.ENSP00000217964	8.67
4444850	9606.ENSP00000366404	8.66
4440150	9606.ENSP00000330032	8.65
4441625	9606.ENSP00000346466	8.65
4444443	9606.ENSP00000363852	8.64
4438889	9606.ENSP00000313869	8.64
4440515	9606.ENSP00000334037	8.64
4435994	9606.ENSP00000271764	8.63
4449428	9606.ENSP00000428056	8.63
4433129	9606.ENSP00000220763	8.63
4445530	9606.ENSP00000370719	8.62
4441789	9606.ENSP00000348043	8.62
4432771	9606.ENSP00000199448	8.62
4447561	9606.ENSP00000388648	8.61
4443186	9606.ENSP00000357776	8.61
4440251	9606.ENSP00000331342	8.61
4442142	9606.ENSP00000351416	8.6
4437632	9606.ENSP00000300093	8.6
4451151	9606.ENSP00000476119	8.6
4443938	9606.ENSP00000361522	8.58
4451406	9606.ENSP00000479617	8.55
4446754	9606.ENSP00000381053	8.55
4433934	9606.ENSP00000245503	8.54
4443845	9606.ENSP00000361009	8.53
4450418	9606.ENSP00000453129	8.53
4449947	9606.ENSP00000440440	8.52
4434940	9606.ENSP00000261745	8.52
4450141	9606.ENSP00000444986	8.51
4434366	9606.ENSP00000254605	8.51
4433763	9606.ENSP00000240123	8.5
4435371	9606.ENSP00000264065	8.49
4436126	9606.ENSP00000274341	8.49
4442108	9606.ENSP00000351137	8.49
4440414	9606.ENSP00000332973	8.49
4433574	9606.ENSP00000233055	8.49
4443515	9606.ENSP00000359385	8.48
4433713	9606.ENSP00000238647	8.48
4441853	9606.ENSP00000348708	8.47
4440065	9606.ENSP00000328992	8.47
4447784	9606.ENSP00000393183	8.45
4451882	9606.ENSP00000484713	8.45
4436911	9606.ENSP00000291527	8.45
4438872	9606.ENSP00000313601	8.44
4437567	9606.ENSP00000299424	8.44
4445059	9606.ENSP00000367727	8.42
4450781	9606.ENSP00000465620	8.42
4439846	9606.ENSP00000326366	8.42
4446135	9606.ENSP00000377003	8.42
4448098	9606.ENSP00000399982	8.41
4439324	9606.ENSP00000319992	8.41
4439065	9606.ENSP00000316543	8.41
4447927	9606.ENSP00000396441	8.41
4435748	9606.ENSP00000267199	8.4
4437923	9606.ENSP00000303057	8.4
4448082	9606.ENSP00000399700	8.39
4436459	9606.ENSP00000282007	8.38
4445392	9606.ENSP00000369810	8.38
4443232	9606.ENSP00000357928	8.38
4438773	9606.ENSP00000312304	8.38
4444017	9606.ENSP00000361850	8.37
4447511	9606.ENSP00000387535	8.37
4451552	9606.ENSP00000481022	8.37
4433874	9606.ENSP00000244007	8.36
4434782	9606.ENSP00000260443	8.35
4437373	9606.ENSP00000297157	8.35
4440608	9606.ENSP00000334872	8.35
4450476	9606.ENSP00000454786	8.35
4448363	9606.ENSP00000405424	8.34
4436406	9606.ENSP00000281038	8.34
4446703	9606.ENSP00000380718	8.34
4445520	9606.ENSP00000370648	8.32
4446873	9606.ENSP00000381932	8.32
4443027	9606.ENSP00000357065	8.32
4436521	9606.ENSP00000283109	8.32
4436953	9606.ENSP00000292211	8.31
4444320	9606.ENSP00000363216	8.31
4433944	9606.ENSP00000245796	8.3
4439620	9606.ENSP00000323635	8.3
4439677	9606.ENSP00000324287	8.3
4443621	9606.ENSP00000359848	8.3
4444471	9606.ENSP00000364028	8.3
4435225	9606.ENSP00000263256	8.29
4435485	9606.ENSP00000264716	8.28
4435783	9606.ENSP00000267842	8.28
4433023	9606.ENSP00000217446	8.27
4437073	9606.ENSP00000294413	8.27
4451855	9606.ENSP00000484492	8.26
4439303	9606.ENSP00000319713	8.25
4451011	9606.ENSP00000471894	8.25
4450228	9606.ENSP00000447300	8.25
4437123	9606.ENSP00000295121	8.25
4447220	9606.ENSP00000385312	8.23
4447827	9606.ENSP00000393963	8.23
4436420	9606.ENSP00000281187	8.23
4442088	9606.ENSP00000350934	8.23
4447044	9606.ENSP00000383851	8.22
4437195	9606.ENSP00000295802	8.22
4442066	9606.ENSP00000350676	8.22
4435945	9606.ENSP00000270517	8.22
4448593	9606.ENSP00000411099	8.22
4445870	9606.ENSP00000374280	8.21
4441621	9606.ENSP00000346437	8.21
4441403	9606.ENSP00000344220	8.2
4442253	9606.ENSP00000352447	8.2
4451689	9606.ENSP00000482548	8.2
4448032	9606.ENSP00000398596	8.19
4445654	9606.ENSP00000371577	8.19
4446924	9606.ENSP00000382428	8.19
4441979	9606.ENSP00000349877	8.19
4451876	9606.ENSP00000484668	8.18
4439794	9606.ENSP00000325785	8.18
4449684	9606.ENSP00000433681	8.18
4449113	9606.ENSP00000420333	8.18
4449720	9606.ENSP00000434724	8.17
4446101	9606.ENSP00000376786	8.17
4435348	9606.ENSP00000263980	8.17
4432966	9606.ENSP00000216484	8.17
4434881	9606.ENSP00000261461	8.17
4448551	9606.ENSP00000410402	8.17
4440844	9606.ENSP00000338057	8.16
4435532	9606.ENSP00000265000	8.14
4436698	9606.ENSP00000286794	8.14
4449417	9606.ENSP00000427802	8.13
4451159	9606.ENSP00000476228	8.13
4448549	9606.ENSP00000410396	8.13
4449962	9606.ENSP00000440765	8.12
4446627	9606.ENSP00000380227	8.12
4433033	9606.ENSP00000217961	8.11
4442258	9606.ENSP00000352513	8.11
4440734	9606.ENSP00000336775	8.1
4446340	9606.ENSP00000378350	8.1
4444466	9606.ENSP00000364000	8.09
4449852	9606.ENSP00000438204	8.09
4445138	9606.ENSP00000368244	8.08
4445965	9606.ENSP00000375809	8.08
4434155	9606.ENSP00000251143	8.08
4443970	9606.ENSP00000361658	8.07
4446374	9606.ENSP00000378557	8.07
4438227	9606.ENSP00000306496	8.07
4435644	9606.ENSP00000265748	8.06
4435611	9606.ENSP00000265465	8.06
4446682	9606.ENSP00000380557	8.06
4451143	9606.ENSP00000475845	8.05
4437979	9606.ENSP00000303575	8.05
4451302	9606.ENSP00000478490	8.05
4450816	9606.ENSP00000466639	8.04
4443013	9606.ENSP00000357000	8.03
4448710	9606.ENSP00000413929	8.03
4432668	9606.ENSP00000156471	8.02
4442107	9606.ENSP00000351132	8.01
4443300	9606.ENSP00000358335	8.01
4444994	9606.ENSP00000367299	8.0
4443391	9606.ENSP00000358799	8.0
4434832	9606.ENSP00000261191	8.0
4438554	9606.ENSP00000310036	7.99
4446553	9606.ENSP00000379721	7.99
4434890	9606.ENSP00000261503	7.99
4437468	9606.ENSP00000298229	7.97
4434079	9606.ENSP00000249014	7.97
4438149	9606.ENSP00000305664	7.96
4451029	9606.ENSP00000472465	7.96
4435274	9606.ENSP00000263578	7.95
4448290	9606.ENSP00000403902	7.95
4445376	9606.ENSP00000369716	7.95
4444755	9606.ENSP00000365807	7.93
4438450	9606.ENSP00000308782	7.93
4442476	9606.ENSP00000354498	7.93
4444608	9606.ENSP00000364847	7.92
4450983	9606.ENSP00000471242	7.91
4433356	9606.ENSP00000226207	7.9
4439077	9606.ENSP00000316729	7.89
4439137	9606.ENSP00000317564	7.89
4437029	9606.ENSP00000293760	7.88
4442112	9606.ENSP00000351155	7.88
4438010	9606.ENSP00000303997	7.87
4435922	9606.ENSP00000270066	7.87
4443004	9606.ENSP00000356978	7.86
4441447	9606.ENSP00000344666	7.85
4444732	9606.ENSP00000365637	7.85
4436757	9606.ENSP00000288050	7.84
4434002	9606.ENSP00000246891	7.83
4449977	9606.ENSP00000441140	7.83
4436402	9606.ENSP00000280987	7.82
4443782	9606.ENSP00000360676	7.81
4445144	9606.ENSP00000368273	7.8
4450214	9606.ENSP00000446917	7.8
4434914	9606.ENSP00000261622	7.8
4447852	9606.ENSP00000394485	7.8
4443906	9606.ENSP00000361331	7.78
4442390	9606.ENSP00000353735	7.78
4437402	9606.ENSP00000297431	7.78
4448140	9606.ENSP00000400870	7.77
4436423	9606.ENSP00000281317	7.77
4449620	9606.ENSP00000432218	7.77
4451395	9606.ENSP00000479504	7.76
4432631	9606.ENSP00000053468	7.76
4446525	9606.ENSP00000379568	7.75
4436837	9606.ENSP00000290122	7.75
4434770	9606.ENSP00000260327	7.74
4449126	9606.ENSP00000420514	7.74
4438485	9606.ENSP00000309198	7.74
4447273	9606.ENSP00000385790	7.74
4446220	9606.ENSP00000377601	7.74
4448453	9606.ENSP00000407509	7.73
4439512	9606.ENSP00000322273	7.72
4434109	9606.ENSP00000249842	7.72
4437540	9606.ENSP00000299157	7.72
4445731	9606.ENSP00000372313	7.72
4439429	9606.ENSP00000321320	7.71
4443889	9606.ENSP00000361219	7.71
4432628	9606.ENSP00000046794	7.71
4447589	9606.ENSP00000389160	7.69
4441912	9606.ENSP00000349320	7.67
